image_path,severity,severity_label,category,filename,dataset,task
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1521.jpg,3,severe,slug,u1521.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u758.jpg,3,severe,slug,u758.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1260.jpg,3,severe,slug,u1260.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2713.jpg,3,severe,slug,u2713.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u765.jpg,3,severe,slug,u765.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u54.jpg,2,moderate,spot,u54.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1119.jpg,3,severe,slug,u1119.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2348.jpg,3,severe,slug,u2348.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u113.jpg,2,moderate,spot,u113.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2868.jpg,3,severe,slug,u2868.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2027.jpg,3,severe,slug,u2027.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u940.jpg,3,severe,slug,u940.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2904.jpg,3,severe,slug,u2904.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/healthy/h21.jpg,0,none,healthy,h21.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1019.jpg,3,severe,slug,u1019.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1023.jpg,3,severe,slug,u1023.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u1859.jpg,2,moderate,spot,u1859.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u968.jpg,3,severe,slug,u968.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u282.jpg,2,moderate,spot,u282.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u981.jpg,3,severe,slug,u981.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2809.jpg,3,severe,slug,u2809.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/healthy/h29.jpg,0,none,healthy,h29.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1395.jpg,3,severe,slug,u1395.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1165.jpg,3,severe,slug,u1165.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u2069.jpg,2,moderate,spot,u2069.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2887.jpg,3,severe,slug,u2887.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1512.jpg,3,severe,slug,u1512.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u2499.jpg,2,moderate,spot,u2499.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2533.jpg,3,severe,slug,u2533.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1852.jpg,3,severe,slug,u1852.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1797.jpg,3,severe,slug,u1797.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u775.jpg,3,severe,slug,u775.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u167.jpg,2,moderate,spot,u167.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2332.jpg,3,severe,slug,u2332.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u81.jpg,2,moderate,spot,u81.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2234.jpg,3,severe,slug,u2234.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1304.jpg,3,severe,slug,u1304.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u607.jpg,3,severe,slug,u607.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u323.jpg,3,severe,slug,u323.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u896.jpg,3,severe,slug,u896.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2398.jpg,3,severe,slug,u2398.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u976.jpg,3,severe,slug,u976.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/curl/u3081.jpg,1,mild,curl,u3081.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u597.jpg,3,severe,slug,u597.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u426.jpg,2,moderate,spot,u426.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1606.jpg,3,severe,slug,u1606.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u1981.jpg,2,moderate,spot,u1981.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u601.jpg,3,severe,slug,u601.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1825.jpg,3,severe,slug,u1825.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u829.jpg,3,severe,slug,u829.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2222.jpg,3,severe,slug,u2222.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1941.jpg,3,severe,slug,u1941.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u69.jpg,3,severe,slug,u69.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u2165.jpg,2,moderate,spot,u2165.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1782.jpg,3,severe,slug,u1782.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1498.jpg,3,severe,slug,u1498.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1459.jpg,3,severe,slug,u1459.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2894.jpg,3,severe,slug,u2894.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2381.jpg,3,severe,slug,u2381.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u1811.jpg,2,moderate,spot,u1811.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u943.jpg,3,severe,slug,u943.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1572.jpg,3,severe,slug,u1572.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2870.jpg,3,severe,slug,u2870.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u986.jpg,3,severe,slug,u986.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2762.jpg,3,severe,slug,u2762.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u207.jpg,2,moderate,spot,u207.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1432.jpg,3,severe,slug,u1432.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1305.jpg,3,severe,slug,u1305.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u548.jpg,2,moderate,spot,u548.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1105.jpg,3,severe,slug,u1105.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u505.jpg,2,moderate,spot,u505.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u585.jpg,3,severe,slug,u585.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u805.jpg,3,severe,slug,u805.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u400.jpg,2,moderate,spot,u400.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u2294.jpg,2,moderate,spot,u2294.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u739.jpg,3,severe,slug,u739.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2465.jpg,3,severe,slug,u2465.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2851.jpg,3,severe,slug,u2851.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2989.jpg,3,severe,slug,u2989.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u958.jpg,3,severe,slug,u958.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1620.jpg,3,severe,slug,u1620.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u245.jpg,2,moderate,spot,u245.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u598.jpg,3,severe,slug,u598.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u664.jpg,3,severe,slug,u664.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2816.jpg,3,severe,slug,u2816.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2387.jpg,3,severe,slug,u2387.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2503.jpg,3,severe,slug,u2503.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2480.jpg,3,severe,slug,u2480.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1401.jpg,3,severe,slug,u1401.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u436.jpg,2,moderate,spot,u436.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u1992.jpg,2,moderate,spot,u1992.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2483.jpg,3,severe,slug,u2483.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u2068.jpg,2,moderate,spot,u2068.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u251.jpg,2,moderate,spot,u251.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/curl/u3087.jpg,1,mild,curl,u3087.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u161.jpg,2,moderate,spot,u161.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u824.jpg,3,severe,slug,u824.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2929.jpg,3,severe,slug,u2929.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2018.jpg,3,severe,slug,u2018.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u988.jpg,3,severe,slug,u988.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u350.jpg,3,severe,slug,u350.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2666.jpg,3,severe,slug,u2666.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2482.jpg,3,severe,slug,u2482.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u1894.jpg,2,moderate,spot,u1894.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u833.jpg,3,severe,slug,u833.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u2595.jpg,2,moderate,spot,u2595.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u701.jpg,2,moderate,spot,u701.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u861.jpg,3,severe,slug,u861.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2310.jpg,3,severe,slug,u2310.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1024.jpg,3,severe,slug,u1024.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1696.jpg,3,severe,slug,u1696.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2547.jpg,3,severe,slug,u2547.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u1794.jpg,2,moderate,spot,u1794.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1865.jpg,3,severe,slug,u1865.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u292.jpg,2,moderate,spot,u292.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1310.jpg,3,severe,slug,u1310.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u2656.jpg,2,moderate,spot,u2656.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u157.jpg,2,moderate,spot,u157.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1630.jpg,3,severe,slug,u1630.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1519.jpg,3,severe,slug,u1519.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2956.jpg,3,severe,slug,u2956.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u900.jpg,3,severe,slug,u900.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u347.jpg,2,moderate,spot,u347.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2338.jpg,3,severe,slug,u2338.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u766.jpg,3,severe,slug,u766.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u1431.jpg,2,moderate,spot,u1431.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2639.jpg,3,severe,slug,u2639.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u1553.jpg,2,moderate,spot,u1553.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1083.jpg,3,severe,slug,u1083.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u881.jpg,3,severe,slug,u881.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u703.jpg,3,severe,slug,u703.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u2611.jpg,2,moderate,spot,u2611.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2765.jpg,3,severe,slug,u2765.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u352.jpg,2,moderate,spot,u352.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1953.jpg,3,severe,slug,u1953.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u431.jpg,3,severe,slug,u431.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1082.jpg,3,severe,slug,u1082.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2537.jpg,3,severe,slug,u2537.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u303.jpg,2,moderate,spot,u303.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u884.jpg,3,severe,slug,u884.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2254.jpg,3,severe,slug,u2254.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2965.jpg,3,severe,slug,u2965.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u604.jpg,3,severe,slug,u604.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u887.jpg,3,severe,slug,u887.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2447.jpg,3,severe,slug,u2447.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2993.jpg,3,severe,slug,u2993.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u480.jpg,2,moderate,spot,u480.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2085.jpg,3,severe,slug,u2085.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2661.jpg,3,severe,slug,u2661.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2291.jpg,3,severe,slug,u2291.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1175.jpg,3,severe,slug,u1175.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u594.jpg,3,severe,slug,u594.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/curl/u3099.jpg,1,mild,curl,u3099.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u371.jpg,3,severe,slug,u371.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u280.jpg,2,moderate,spot,u280.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u817.jpg,3,severe,slug,u817.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u547.jpg,2,moderate,spot,u547.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u1226.jpg,2,moderate,spot,u1226.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u1830.jpg,2,moderate,spot,u1830.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2012.jpg,3,severe,slug,u2012.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u1943.jpg,2,moderate,spot,u1943.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2366.jpg,3,severe,slug,u2366.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u43.jpg,2,moderate,spot,u43.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1455.jpg,3,severe,slug,u1455.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u213.jpg,2,moderate,spot,u213.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1514.jpg,3,severe,slug,u1514.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2368.jpg,3,severe,slug,u2368.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/curl/u25.jpg,1,mild,curl,u25.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u513.jpg,2,moderate,spot,u513.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1232.jpg,3,severe,slug,u1232.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2191.jpg,3,severe,slug,u2191.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u65.jpg,2,moderate,spot,u65.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u1984.jpg,2,moderate,spot,u1984.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u1920.jpg,2,moderate,spot,u1920.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u921.jpg,3,severe,slug,u921.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2112.jpg,3,severe,slug,u2112.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u2691.jpg,2,moderate,spot,u2691.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u382.jpg,3,severe,slug,u382.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1433.jpg,3,severe,slug,u1433.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2990.jpg,3,severe,slug,u2990.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u932.jpg,3,severe,slug,u932.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2321.jpg,3,severe,slug,u2321.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1281.jpg,3,severe,slug,u1281.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u895.jpg,3,severe,slug,u895.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1312.jpg,3,severe,slug,u1312.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u712.jpg,3,severe,slug,u712.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u1609.jpg,3,severe,slug,u1609.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u1732.jpg,2,moderate,spot,u1732.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2995.jpg,3,severe,slug,u2995.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u457.jpg,2,moderate,spot,u457.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u452.jpg,2,moderate,spot,u452.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/healthy/h7.jpg,0,none,healthy,h7.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u3009.jpg,3,severe,slug,u3009.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u1890.jpg,2,moderate,spot,u1890.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2530.jpg,3,severe,slug,u2530.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/spot/u2459.jpg,2,moderate,spot,u2459.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u516.jpg,3,severe,slug,u516.jpg,diamos,classification
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/diamos/leaves/slug/u2833.jpg,3,severe,slug,u2833.jpg,diamos,classification
