image_path,mask_path,disease_type,filename,split,dataset,task,has_segmentation,has_classification,severity,severity_label,category
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0391.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0391.png,wheat_loose,wheat_loose_smut_Bing_0391.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0165.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0165.png,wheat_loose,wheat_loose_smut_Bing_0165.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0297.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0297.png,wheat_loose,wheat_loose_smut_Bing_0297.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Bing_0016.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Bing_0016.png,wheat_leaf,wheat_leaf_rust_Bing_0016.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Google_0044.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Google_0044.png,wheat_leaf,wheat_leaf_rust_Google_0044.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Baidu_0112.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Baidu_0112.png,wheat_leaf,wheat_leaf_rust_Baidu_0112.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Google_0375.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Google_0375.png,wheat_leaf,wheat_leaf_rust_Google_0375.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0169.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0169.png,wheat_loose,wheat_loose_smut_Bing_0169.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0291.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0291.png,wheat_loose,wheat_loose_smut_Bing_0291.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Google_0387.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Google_0387.png,wheat_leaf,wheat_leaf_rust_Google_0387.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Google_0012.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Google_0012.png,wheat_loose,wheat_loose_smut_Google_0012.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Bing_0062.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Bing_0062.png,wheat_leaf,wheat_leaf_rust_Bing_0062.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0017.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0017.png,wheat_loose,wheat_loose_smut_Bing_0017.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0054.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0054.png,wheat_loose,wheat_loose_smut_Bing_0054.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Bing_0024.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Bing_0024.png,wheat_leaf,wheat_leaf_rust_Bing_0024.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Google_0038.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Google_0038.png,wheat_loose,wheat_loose_smut_Google_0038.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Bing_0012.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Bing_0012.png,wheat_leaf,wheat_leaf_rust_Bing_0012.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0093.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0093.png,wheat_loose,wheat_loose_smut_Bing_0093.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0134.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0134.png,wheat_loose,wheat_loose_smut_Bing_0134.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Baidu_0012.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Baidu_0012.png,wheat_loose,wheat_loose_smut_Baidu_0012.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0164.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0164.png,wheat_loose,wheat_loose_smut_Bing_0164.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0047.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0047.png,wheat_loose,wheat_loose_smut_Bing_0047.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Google_0367.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Google_0367.png,wheat_leaf,wheat_leaf_rust_Google_0367.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Google_0382.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Google_0382.png,wheat_leaf,wheat_leaf_rust_Google_0382.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Google_0098.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Google_0098.png,wheat_leaf,wheat_leaf_rust_Google_0098.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Bing_0015.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Bing_0015.png,wheat_leaf,wheat_leaf_rust_Bing_0015.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0192.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0192.png,wheat_loose,wheat_loose_smut_Bing_0192.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Baidu_0233.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Baidu_0233.png,wheat_leaf,wheat_leaf_rust_Baidu_0233.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0072.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0072.png,wheat_loose,wheat_loose_smut_Bing_0072.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0100.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0100.png,wheat_loose,wheat_loose_smut_Bing_0100.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Baidu_0017.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Baidu_0017.png,wheat_leaf,wheat_leaf_rust_Baidu_0017.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Baidu_0030.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Baidu_0030.png,wheat_leaf,wheat_leaf_rust_Baidu_0030.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0163.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0163.png,wheat_loose,wheat_loose_smut_Bing_0163.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Google_0007.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Google_0007.png,wheat_loose,wheat_loose_smut_Google_0007.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0156.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0156.png,wheat_loose,wheat_loose_smut_Bing_0156.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0103.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0103.png,wheat_loose,wheat_loose_smut_Bing_0103.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Google_0288.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Google_0288.png,wheat_leaf,wheat_leaf_rust_Google_0288.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Baidu_0080.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Baidu_0080.png,wheat_leaf,wheat_leaf_rust_Baidu_0080.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0049.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0049.png,wheat_loose,wheat_loose_smut_Bing_0049.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0140.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0140.png,wheat_loose,wheat_loose_smut_Bing_0140.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Bing_0013.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Bing_0013.png,wheat_leaf,wheat_leaf_rust_Bing_0013.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0077.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0077.png,wheat_loose,wheat_loose_smut_Bing_0077.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Bing_0059.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Bing_0059.png,wheat_leaf,wheat_leaf_rust_Bing_0059.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Baidu_0003.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Baidu_0003.png,wheat_loose,wheat_loose_smut_Baidu_0003.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0364.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0364.png,wheat_loose,wheat_loose_smut_Bing_0364.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Baidu_0004.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Baidu_0004.png,wheat_loose,wheat_loose_smut_Baidu_0004.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Google_0174.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Google_0174.png,wheat_leaf,wheat_leaf_rust_Google_0174.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0141.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0141.png,wheat_loose,wheat_loose_smut_Bing_0141.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0128.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0128.png,wheat_loose,wheat_loose_smut_Bing_0128.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Google_0186.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Google_0186.png,wheat_leaf,wheat_leaf_rust_Google_0186.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0389.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0389.png,wheat_loose,wheat_loose_smut_Bing_0389.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0353.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0353.png,wheat_loose,wheat_loose_smut_Bing_0353.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0031.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0031.png,wheat_loose,wheat_loose_smut_Bing_0031.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Google_0227.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Google_0227.png,wheat_leaf,wheat_leaf_rust_Google_0227.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0172.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0172.png,wheat_loose,wheat_loose_smut_Bing_0172.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0078.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0078.png,wheat_loose,wheat_loose_smut_Bing_0078.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Baidu_0024.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Baidu_0024.png,wheat_loose,wheat_loose_smut_Baidu_0024.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Bing_0028.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Bing_0028.png,wheat_leaf,wheat_leaf_rust_Bing_0028.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Bing_0048.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Bing_0048.png,wheat_leaf,wheat_leaf_rust_Bing_0048.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0270.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0270.png,wheat_loose,wheat_loose_smut_Bing_0270.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Baidu_0360.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Baidu_0360.png,wheat_leaf,wheat_leaf_rust_Baidu_0360.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0067.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0067.png,wheat_loose,wheat_loose_smut_Bing_0067.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0034.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0034.png,wheat_loose,wheat_loose_smut_Bing_0034.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Baidu_0014.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Baidu_0014.png,wheat_loose,wheat_loose_smut_Baidu_0014.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0021.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0021.png,wheat_loose,wheat_loose_smut_Bing_0021.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0405.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0405.png,wheat_loose,wheat_loose_smut_Bing_0405.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Bing_0044.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Bing_0044.png,wheat_leaf,wheat_leaf_rust_Bing_0044.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Baidu_0005.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Baidu_0005.png,wheat_loose,wheat_loose_smut_Baidu_0005.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0025.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0025.png,wheat_loose,wheat_loose_smut_Bing_0025.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Bing_0041.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Bing_0041.png,wheat_leaf,wheat_leaf_rust_Bing_0041.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Baidu_0051.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Baidu_0051.png,wheat_leaf,wheat_leaf_rust_Baidu_0051.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Baidu_0151.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Baidu_0151.png,wheat_leaf,wheat_leaf_rust_Baidu_0151.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Google_0037.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Google_0037.png,wheat_loose,wheat_loose_smut_Google_0037.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0013.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0013.png,wheat_loose,wheat_loose_smut_Bing_0013.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0056.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0056.png,wheat_loose,wheat_loose_smut_Bing_0056.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0329.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0329.png,wheat_loose,wheat_loose_smut_Bing_0329.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Bing_0049.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Bing_0049.png,wheat_leaf,wheat_leaf_rust_Bing_0049.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Bing_0014.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Bing_0014.png,wheat_leaf,wheat_leaf_rust_Bing_0014.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Bing_0155.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Bing_0155.png,wheat_loose,wheat_loose_smut_Bing_0155.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_loose_smut_Google_0000.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_loose_smut_Google_0000.png,wheat_loose,wheat_loose_smut_Google_0000.jpg,train,plantseg,segmentation,True,False,-1,unknown,
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/wheat_leaf_rust_Google_0329.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/wheat_leaf_rust_Google_0329.png,wheat_leaf,wheat_leaf_rust_Google_0329.jpg,train,plantseg,segmentation,True,False,-1,unknown,
