image_path,mask_path,disease_type,filename,split,dataset,task
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_47.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_47.png,tomato_leaf,tomato_leaf_mold_47.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_184.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_184.png,tomato_mosaic,tomato_mosaic_virus_184.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_125.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_125.png,tomato_mosaic,tomato_mosaic_virus_125.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0036.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0036.png,tomato_septoria,tomato_septoria_leaf_spot_google_0036.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_21.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_21.png,tomato_leaf,tomato_leaf_mold_21.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_google_0077.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_google_0077.png,tomato_mosaic,tomato_mosaic_virus_google_0077.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_217.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_217.png,tomato_leaf,tomato_leaf_mold_217.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0018.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0018.png,tomato_septoria,tomato_septoria_leaf_spot_google_0018.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0010.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0010.png,tomato_septoria,tomato_septoria_leaf_spot_google_0010.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_5.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_5.png,tomato_septoria,tomato_septoria_leaf_spot_5.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_google_0226.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_google_0226.png,tomato_leaf,tomato_leaf_mold_google_0226.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_89.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_89.png,tomato_leaf,tomato_leaf_mold_89.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_63.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_63.png,tomato_leaf,tomato_leaf_mold_63.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_281.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_281.png,tomato_leaf,tomato_leaf_mold_281.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_50.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_50.png,tomato_leaf,tomato_leaf_mold_50.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_google_0131.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_google_0131.png,tomato_mosaic,tomato_mosaic_virus_google_0131.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_google_0129.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_google_0129.png,tomato_leaf,tomato_leaf_mold_google_0129.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_google_0073.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_google_0073.png,tomato_mosaic,tomato_mosaic_virus_google_0073.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_google_0005.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_google_0005.png,tomato_mosaic,tomato_mosaic_virus_google_0005.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_282.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_282.png,tomato_leaf,tomato_leaf_mold_282.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_249.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_249.png,tomato_mosaic,tomato_mosaic_virus_249.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_94.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_94.png,tomato_leaf,tomato_leaf_mold_94.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0012.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0012.png,tomato_septoria,tomato_septoria_leaf_spot_google_0012.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_google_0019.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_google_0019.png,tomato_leaf,tomato_leaf_mold_google_0019.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_155.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_155.png,tomato_septoria,tomato_septoria_leaf_spot_155.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_google_0021.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_google_0021.png,tomato_mosaic,tomato_mosaic_virus_google_0021.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_173.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_173.png,tomato_mosaic,tomato_mosaic_virus_173.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0058.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0058.png,tomato_septoria,tomato_septoria_leaf_spot_google_0058.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_37.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_37.png,tomato_septoria,tomato_septoria_leaf_spot_37.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_174.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_174.png,tomato_septoria,tomato_septoria_leaf_spot_174.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_google_0083.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_google_0083.png,tomato_leaf,tomato_leaf_mold_google_0083.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0072.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0072.png,tomato_septoria,tomato_septoria_leaf_spot_google_0072.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0039.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0039.png,tomato_septoria,tomato_septoria_leaf_spot_google_0039.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_google_0142.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_google_0142.png,tomato_mosaic,tomato_mosaic_virus_google_0142.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_228.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_228.png,tomato_mosaic,tomato_mosaic_virus_228.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_google_0142.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_google_0142.png,tomato_leaf,tomato_leaf_mold_google_0142.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_92.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_92.png,tomato_leaf,tomato_leaf_mold_92.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_41.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_41.png,tomato_leaf,tomato_leaf_mold_41.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_30.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_30.png,tomato_leaf,tomato_leaf_mold_30.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_5.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_5.png,tomato_mosaic,tomato_mosaic_virus_5.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_74.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_74.png,tomato_leaf,tomato_leaf_mold_74.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_google_0110.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_google_0110.png,tomato_leaf,tomato_leaf_mold_google_0110.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_26.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_26.png,tomato_septoria,tomato_septoria_leaf_spot_26.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_219.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_219.png,tomato_leaf,tomato_leaf_mold_219.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_google_0022.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_google_0022.png,tomato_mosaic,tomato_mosaic_virus_google_0022.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_google_0067.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_google_0067.png,tomato_leaf,tomato_leaf_mold_google_0067.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_248.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_248.png,tomato_leaf,tomato_leaf_mold_248.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_google_0036.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_google_0036.png,tomato_leaf,tomato_leaf_mold_google_0036.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_13.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_13.png,tomato_septoria,tomato_septoria_leaf_spot_13.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0005.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0005.png,tomato_septoria,tomato_septoria_leaf_spot_google_0005.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0044.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0044.png,tomato_septoria,tomato_septoria_leaf_spot_google_0044.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_google_0083.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_google_0083.png,tomato_mosaic,tomato_mosaic_virus_google_0083.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_23.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_23.png,tomato_septoria,tomato_septoria_leaf_spot_23.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0001.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0001.png,tomato_septoria,tomato_septoria_leaf_spot_google_0001.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_google_0136.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_google_0136.png,tomato_mosaic,tomato_mosaic_virus_google_0136.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_88.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_88.png,tomato_septoria,tomato_septoria_leaf_spot_88.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0035.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0035.png,tomato_septoria,tomato_septoria_leaf_spot_google_0035.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_60.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_60.png,tomato_leaf,tomato_leaf_mold_60.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_google_0304.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_google_0304.png,tomato_leaf,tomato_leaf_mold_google_0304.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_4.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_4.png,tomato_septoria,tomato_septoria_leaf_spot_4.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_google_0008.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_google_0008.png,tomato_mosaic,tomato_mosaic_virus_google_0008.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_241.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_241.png,tomato_septoria,tomato_septoria_leaf_spot_241.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0065.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0065.png,tomato_septoria,tomato_septoria_leaf_spot_google_0065.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_google_0308.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_google_0308.png,tomato_leaf,tomato_leaf_mold_google_0308.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_23.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_23.png,tomato_leaf,tomato_leaf_mold_23.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_google_0092.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_google_0092.png,tomato_mosaic,tomato_mosaic_virus_google_0092.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_209.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_209.png,tomato_leaf,tomato_leaf_mold_209.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_24.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_24.png,tomato_septoria,tomato_septoria_leaf_spot_24.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_google_0032.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_google_0032.png,tomato_leaf,tomato_leaf_mold_google_0032.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0059.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0059.png,tomato_septoria,tomato_septoria_leaf_spot_google_0059.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_google_0216.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_google_0216.png,tomato_leaf,tomato_leaf_mold_google_0216.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_google_0117.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_google_0117.png,tomato_mosaic,tomato_mosaic_virus_google_0117.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0038.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0038.png,tomato_septoria,tomato_septoria_leaf_spot_google_0038.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0052.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0052.png,tomato_septoria,tomato_septoria_leaf_spot_google_0052.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_112.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_112.png,tomato_mosaic,tomato_mosaic_virus_112.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_google_0045.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_google_0045.png,tomato_mosaic,tomato_mosaic_virus_google_0045.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_google_0006.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_google_0006.png,tomato_leaf,tomato_leaf_mold_google_0006.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_4.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_4.png,tomato_mosaic,tomato_mosaic_virus_4.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_google_0063.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_google_0063.png,tomato_leaf,tomato_leaf_mold_google_0063.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_google_0104.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_google_0104.png,tomato_leaf,tomato_leaf_mold_google_0104.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_24.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_24.png,tomato_mosaic,tomato_mosaic_virus_24.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_241.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_241.png,tomato_leaf,tomato_leaf_mold_241.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_google_0190.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_google_0190.png,tomato_mosaic,tomato_mosaic_virus_google_0190.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_google_0046.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_google_0046.png,tomato_mosaic,tomato_mosaic_virus_google_0046.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_septoria_leaf_spot_google_0004.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_septoria_leaf_spot_google_0004.png,tomato_septoria,tomato_septoria_leaf_spot_google_0004.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_mosaic_virus_117.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_mosaic_virus_117.png,tomato_mosaic,tomato_mosaic_virus_117.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_58.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_58.png,tomato_leaf,tomato_leaf_mold_58.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_20.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_20.png,tomato_leaf,tomato_leaf_mold_20.jpg,train,plantseg,segmentation
/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/images/train/tomato_leaf_mold_91.jpg,/content/drive/MyDrive/intelligent_pesticide_system/data/raw/plantseg/annotations/train/tomato_leaf_mold_91.png,tomato_leaf,tomato_leaf_mold_91.jpg,train,plantseg,segmentation
